INDIVIDUAL_ID,ACCT_SUSPD_DATE
16371.0,2022-01-20
12554.0,2022-04-14
17765.0,2022-09-16
15026.0,2022-02-09
12425.0,2022-10-10
17743.0,2022-10-14
15876.0,2022-02-01
12543.0,2022-10-26
18089.0,2022-04-28
16983.0,2022-02-20
13701.0,2022-07-10
13554.0,2022-11-15
13067.0,2022-06-10
15519.0,2022-10-26
14776.0,2022-01-29
17255.0,2022-08-29
16264.0,2022-07-16
15870.0,2022-02-27
15599.0,2022-04-18
15462.0,2021-12-14
17811.0,2022-07-14
13702.0,2022-08-26
14212.0,2022-06-18
17055.0,2022-03-22
12850.0,2022-11-18
17167.0,2022-05-20
14668.0,2022-01-12
14906.0,2022-02-25
17834.0,2022-08-10
17284.0,2022-01-13
13375.0,2022-04-18
15473.0,2022-01-26
13689.0,2022-06-13
16465.0,2022-10-23
14716.0,2022-10-21
17480.0,2022-05-15
12751.0,2022-09-12
15041.0,2022-06-01
14169.0,2022-03-20
14761.0,2022-07-25
16998.0,2022-09-01
15728.0,2022-01-28
14126.0,2022-11-11
17161.0,2022-08-20
14933.0,2022-09-17
12578.0,2022-11-10
17840.0,2022-04-18
14570.0,2022-02-11
13910.0,2021-12-22
13205.0,2022-09-26
15761.0,2022-11-17
16857.0,2021-12-31
13519.0,2022-01-30
13264.0,2022-01-13
18107.0,2022-02-17
15140.0,2022-03-14
16856.0,2022-05-19
18193.0,2021-12-11
15476.0,2022-01-02
16298.0,2022-08-13
16546.0,2022-09-22
16261.0,2022-06-12
16775.0,2022-01-17
14992.0,2022-06-25
17134.0,2022-06-17
16531.0,2022-05-26
14875.0,2021-12-24
17567.0,2022-07-22
16692.0,2022-11-14
16140.0,2022-09-08
14934.0,2022-07-16
17396.0,2022-06-11
14802.0,2022-01-18
14226.0,2022-10-18
12871.0,2022-04-17
17062.0,2022-06-27
14094.0,2022-05-18
14269.0,2022-01-19
13118.0,2022-07-20
14806.0,2022-04-14
12449.0,2022-11-25
15469.0,2022-06-22
17919.0,2022-06-01
13290.0,2022-05-21
17315.0,2022-10-29
15616.0,2022-02-09
16879.0,2022-06-28
12348.0,2022-10-10
16211.0,2022-10-11
17524.0,2021-12-13
13687.0,2021-12-16
17280.0,2022-10-20
17450.0,2022-10-10
13139.0,2022-02-09
16362.0,2022-01-17
13073.0,2021-12-23
16269.0,2022-05-31
13970.0,2022-10-15
15347.0,2022-03-22
13386.0,2022-11-30
14597.0,2022-03-29
17007.0,2022-05-18
16198.0,2022-06-19
15871.0,2022-06-11
13754.0,2022-01-11
14410.0,2022-01-19
13927.0,2022-11-08
16237.0,2022-08-01
12964.0,2022-05-17
13639.0,2022-03-16
12946.0,2022-05-22
13804.0,2022-03-23
16783.0,2022-08-29
14843.0,2021-12-29
14891.0,2022-06-02
17257.0,2022-03-29
14829.0,2022-01-26
14449.0,2022-02-27
14510.0,2022-03-24
13105.0,2021-12-10
13257.0,2022-04-02
16489.0,2022-11-09
16490.0,2022-05-02
12661.0,2022-11-11
13556.0,2021-12-23
14004.0,2022-03-20
13962.0,2022-03-30
16368.0,2022-10-11
14953.0,2022-01-28
13966.0,2022-06-20
12562.0,2022-02-22
16214.0,2022-08-13
14742.0,2022-01-30
15736.0,2022-09-18
16958.0,2022-02-20
14800.0,2022-09-29
15960.0,2022-04-15
13108.0,2022-03-17
14568.0,2022-08-19
15243.0,2021-12-21
13763.0,2022-07-30
12457.0,2022-06-17
16044.0,2022-02-21
16630.0,2022-11-14
14657.0,2022-02-12
12817.0,2022-06-01
17533.0,2022-04-13
16306.0,2022-10-10
14303.0,2022-09-10
17521.0,2022-01-16
13002.0,2022-07-17
15261.0,2022-09-17
17360.0,2022-04-30
15276.0,2022-08-17
15190.0,2022-04-01
16606.0,2022-02-24
13198.0,2022-06-16
12652.0,2022-05-12
18266.0,2021-12-11
13380.0,2022-06-09
17022.0,2022-03-30
13674.0,2022-11-25
18270.0,2022-11-18
16848.0,2022-01-02
13014.0,2022-01-18
14254.0,2022-01-15
15351.0,2022-08-20
13642.0,2022-05-27
14310.0,2022-07-30
15859.0,2021-12-15
14392.0,2022-05-26
14008.0,2022-02-15
16407.0,2022-04-17
15143.0,2022-07-25
13245.0,2022-10-09
14462.0,2022-06-27
16312.0,2022-06-22
14579.0,2022-03-28
15579.0,2021-12-19
13326.0,2022-11-02
16817.0,2022-10-26
17375.0,2022-02-13
15159.0,2022-03-21
17621.0,2022-06-22
13367.0,2022-06-25
16476.0,2021-12-19
13441.0,2022-08-21
18284.0,2022-03-15
14065.0,2022-11-08
12486.0,2022-03-12
14353.0,2022-02-10
15392.0,2021-12-30
13144.0,2022-08-30
15730.0,2022-06-11
15778.0,2022-04-12
18017.0,2022-02-27
15346.0,2022-07-25
16061.0,2022-07-18
13035.0,2022-06-02
16446.0,2022-09-16
14314.0,2022-11-29
13177.0,2022-06-17
13964.0,2022-03-01
14470.0,2022-07-29
14991.0,2022-02-17
15490.0,2022-09-01
14663.0,2022-10-25
16348.0,2022-02-23
17097.0,2022-07-17
17657.0,2022-08-27
13306.0,2022-02-21
14350.0,2022-07-27
16760.0,2022-03-11
15857.0,2022-05-22
15128.0,2022-09-13
14120.0,2021-12-29
13055.0,2022-02-13
13033.0,2022-11-16
13022.0,2022-08-31
15934.0,2022-06-25
17429.0,2021-12-14
16437.0,2022-06-19
13818.0,2022-05-01
14810.0,2022-08-20
17045.0,2022-09-02
15973.0,2022-10-27
17008.0,2022-09-29
16149.0,2022-05-31
14339.0,2022-11-28
13423.0,2022-04-20
17525.0,2022-10-13
12511.0,2022-03-13
17249.0,2022-05-13
14490.0,2022-07-01
14118.0,2022-11-25
12903.0,2022-07-24
13569.0,2022-03-23
17354.0,2022-07-12
14266.0,2022-09-12
12393.0,2022-04-26
16980.0,2022-06-09
17424.0,2021-12-13
16411.0,2022-02-11
15314.0,2022-06-14
16350.0,2022-12-01
15931.0,2021-12-29
16111.0,2022-03-19
15598.0,2022-10-02
17196.0,2022-11-30
17864.0,2021-12-26
15281.0,2022-02-06
12811.0,2022-10-17
14904.0,2022-10-19
14846.0,2022-07-19
15708.0,2022-04-15
14127.0,2022-06-23
16579.0,2022-01-22
17152.0,2022-03-18
15177.0,2022-10-28
15645.0,2022-09-12
13083.0,2022-03-15
14390.0,2022-10-11
15038.0,2022-03-29
14571.0,2022-09-28
17111.0,2022-07-28
16122.0,2022-11-11
13362.0,2022-05-26
15277.0,2022-04-02
13747.0,2022-10-22
12356.0,2022-09-30
14756.0,2022-04-22
15948.0,2022-03-01
14412.0,2022-04-02
17264.0,2021-12-27
12797.0,2022-11-27
16527.0,2022-02-23
15834.0,2022-10-09
17004.0,2022-03-12
17755.0,2022-12-02
17273.0,2022-01-31
15024.0,2022-03-21
13546.0,2022-11-27
17710.0,2022-02-07
13912.0,2022-06-27
12655.0,2022-02-24
13368.0,2022-09-13
17094.0,2022-05-27
14981.0,2022-07-21
14746.0,2021-12-29
17708.0,2022-09-18
15208.0,2022-11-28
17104.0,2022-05-16
14240.0,2022-05-18
13968.0,2022-01-09
12553.0,2022-07-19
14263.0,2022-07-18
16263.0,2022-10-10
12467.0,2022-10-09
17944.0,2022-04-26
12629.0,2022-11-28
16643.0,2022-03-11
18239.0,2022-06-15
13792.0,2022-07-17
16990.0,2022-04-11
13378.0,2022-03-11
16418.0,2022-07-26
16238.0,2022-11-01
15134.0,2022-08-10
15202.0,2021-12-21
15356.0,2022-04-28
17814.0,2022-08-20
17580.0,2022-07-25
13832.0,2022-06-30
16120.0,2021-12-13
17817.0,2022-09-26
12900.0,2022-05-23
15242.0,2021-12-30
15304.0,2022-05-31
14696.0,2022-04-02
13194.0,2022-10-26
14929.0,2022-03-11
12798.0,2022-04-13
18090.0,2022-08-01
17717.0,2022-10-25
13395.0,2022-04-13
16935.0,2022-07-23
17629.0,2022-02-07
17796.0,2022-07-17
15735.0,2021-12-17
17751.0,2022-08-31
16991.0,2022-07-23
14975.0,2022-04-17
15160.0,2022-08-10
17823.0,2021-12-19
14956.0,2022-01-31
15114.0,2022-05-28
15626.0,2022-11-24
13829.0,2022-01-31
12694.0,2022-01-21
14088.0,2022-01-19
17510.0,2022-01-17
18018.0,2022-03-19
17202.0,2022-05-10
17390.0,2022-06-08
12691.0,2022-12-02
15957.0,2022-05-09
12445.0,2022-11-11
17687.0,2022-09-13
13692.0,2022-09-29
15686.0,2022-03-13
17938.0,2022-01-23
17316.0,2022-07-18
14868.0,2022-02-16
13463.0,2022-11-13
14781.0,2022-11-22
16810.0,2021-12-28
15688.0,2022-01-17
16381.0,2022-07-22
16676.0,2022-03-26
15772.0,2022-10-09
15799.0,2022-11-13
14712.0,2022-11-24
17703.0,2022-08-22
12376.0,2022-07-13
13516.0,2022-01-12
14741.0,2021-12-28
16069.0,2022-06-29
12699.0,2022-07-28
16996.0,2022-10-01
13387.0,2022-06-19
16141.0,2022-08-01
13079.0,2022-07-09
17026.0,2022-05-17
13088.0,2022-01-01
15710.0,2022-07-02
17655.0,2022-02-22
17219.0,2022-10-22
14524.0,2022-06-27
15011.0,2022-01-16
14585.0,2022-10-27
14332.0,2022-06-26
17967.0,2022-04-22
17397.0,2022-01-25
13134.0,2022-06-21
13840.0,2021-12-23
13981.0,2022-11-28
15608.0,2022-05-15
14617.0,2022-10-28
18066.0,2022-10-14
15377.0,2022-08-17
16201.0,2022-10-15
16776.0,2021-12-25
15501.0,2022-01-31
16916.0,2021-12-14
13703.0,2022-09-23
16642.0,2022-06-12
16903.0,2022-03-26
15647.0,2022-08-09
14612.0,2022-02-15
17038.0,2022-01-13
12387.0,2022-03-02
16590.0,2022-02-20
17924.0,2022-09-24
17483.0,2022-09-24
13195.0,2021-12-22
13836.0,2022-01-21
12400.0,2022-08-22
15995.0,2022-10-19
15257.0,2022-08-11
14148.0,2022-04-27
13936.0,2022-06-18
18243.0,2022-06-16
13166.0,2022-07-31
14216.0,2022-09-19
13581.0,2022-01-18
16540.0,2022-11-12
12899.0,2022-03-13
12973.0,2022-01-01
12419.0,2022-06-28
16226.0,2022-02-08
14945.0,2022-03-25
13746.0,2022-10-23
13106.0,2022-10-22
18055.0,2022-11-28
12787.0,2022-01-28
16491.0,2022-04-24
14728.0,2022-05-15
13165.0,2022-03-20
13263.0,2022-08-20
16010.0,2022-02-20
17843.0,2022-02-10
13241.0,2022-05-31
16024.0,2021-12-23
17407.0,2022-01-12
16445.0,2022-02-10
16373.0,2022-06-02
17260.0,2022-02-08
13574.0,2022-09-01
17435.0,2022-11-18
16920.0,2022-09-29
13977.0,2022-09-27
18110.0,2022-07-27
18116.0,2022-04-20
15337.0,2022-04-18
13898.0,2022-09-24
13565.0,2022-08-16
16904.0,2022-10-11
16726.0,2022-03-25
15065.0,2022-08-02
15174.0,2022-11-25
14197.0,2022-03-17
16193.0,2022-06-17
17981.0,2022-08-15
15294.0,2022-10-31
15370.0,2022-09-10
14690.0,2022-05-09
12790.0,2022-05-29
15646.0,2022-02-28
14718.0,2022-08-15
16241.0,2022-11-12
17070.0,2022-01-28
17767.0,2022-02-18
12475.0,2022-05-18
12411.0,2022-01-12
16863.0,2022-09-08
14673.0,2022-07-31
16785.0,2021-12-22
13363.0,2022-01-10
15620.0,2022-07-31
16962.0,2022-04-18
14278.0,2021-12-29
16034.0,2022-04-29
13578.0,2022-01-30
13274.0,2022-01-29
12775.0,2022-08-22
13906.0,2021-12-10
16757.0,2022-08-11
15773.0,2021-12-12
15536.0,2022-05-14
14271.0,2022-08-24
15390.0,2022-07-24
15940.0,2022-09-17
16639.0,2022-01-01
12537.0,2022-10-30
12505.0,2022-11-28
14475.0,2022-09-14
12563.0,2022-10-28
12591.0,2022-05-02
16188.0,2022-02-15
16433.0,2022-10-18
12353.0,2022-11-23
13547.0,2022-11-08
17000.0,2022-04-26
14281.0,2022-11-26
15328.0,2022-04-18
12766.0,2022-03-20
15285.0,2022-07-30
16343.0,2022-07-23
16183.0,2021-12-09
13669.0,2022-10-27
16265.0,2021-12-25
14294.0,2022-06-27
14834.0,2022-07-26
16780.0,2022-05-14
13780.0,2022-06-17
17974.0,2021-12-30
16635.0,2021-12-09
15170.0,2021-12-15
17334.0,2022-10-21
17934.0,2022-03-25
17821.0,2022-08-26
13282.0,2022-07-12
13580.0,2022-05-02
16058.0,2022-03-27
14213.0,2022-12-02
12608.0,2022-04-23
12601.0,2022-03-16
16724.0,2022-09-25
18278.0,2022-02-09
14848.0,2021-12-11
13833.0,2022-08-23
15675.0,2022-08-20
12347.0,2022-03-21
17951.0,2022-06-02
14429.0,2022-08-18
17306.0,2022-12-01
16876.0,2022-05-21
14777.0,2022-01-28
15729.0,2022-05-31
18127.0,2022-10-28
12492.0,2022-09-10
13359.0,2022-09-24
13597.0,2022-01-19
14206.0,2022-07-17
17121.0,2022-04-26
13607.0,2022-08-19
13535.0,2022-07-28
13937.0,2022-02-10
13251.0,2022-03-29
13453.0,2022-03-11
12413.0,2022-07-29
16016.0,2022-06-11
13523.0,2022-10-09
14733.0,2022-03-13
17276.0,2022-10-19
13310.0,2022-08-11
17363.0,2022-02-11
17170.0,2022-08-18
12855.0,2022-05-26
13215.0,2022-05-22
15458.0,2022-06-24
13331.0,2022-09-11
12673.0,2022-04-28
15915.0,2022-06-28
16865.0,2022-01-31
15336.0,2022-09-01
12793.0,2022-03-22
17420.0,2022-10-12
13500.0,2022-06-02
15233.0,2022-02-18
13686.0,2022-10-13
15158.0,2022-01-13
17254.0,2022-04-20
16542.0,2021-12-19
16178.0,2021-12-25
15481.0,2022-09-02
13034.0,2022-11-15
13049.0,2022-02-21
16712.0,2021-12-19
16050.0,2022-09-19
13987.0,2022-10-19
15724.0,2021-12-12
14737.0,2022-07-26
15379.0,2022-10-02
17702.0,2022-07-30
12914.0,2022-07-09
13258.0,2022-01-10
14447.0,2022-04-15
17286.0,2022-10-15
17977.0,2022-10-28
13303.0,2022-10-22
13172.0,2022-04-14
13660.0,2022-03-10
13903.0,2022-10-18
16228.0,2022-02-20
13846.0,2022-01-29
13646.0,2021-12-12
13996.0,2022-09-28
15560.0,2022-09-21
16640.0,2021-12-30
18083.0,2022-05-22
17033.0,2022-01-01
16931.0,2022-04-26
14203.0,2022-10-02
16559.0,2022-03-27
16899.0,2022-04-13
15996.0,2022-09-10
12892.0,2022-08-12
13138.0,2022-05-01
17084.0,2022-10-15
14927.0,2022-07-11
14193.0,2022-06-30
13967.0,2022-04-26
16420.0,2022-11-29
13738.0,2022-07-16
17548.0,2021-12-25
18098.0,2022-06-17
13691.0,2022-08-29
15635.0,2022-03-17
17274.0,2022-11-21
16223.0,2022-03-11
17208.0,2021-12-21
17467.0,2022-10-19
17983.0,2022-05-31
16740.0,2021-12-31
17878.0,2022-04-16
14170.0,2022-03-27
14899.0,2022-02-22
14077.0,2022-03-22
17374.0,2022-05-15
13721.0,2022-04-27
12927.0,2022-04-19
13671.0,2022-05-22
16358.0,2022-10-19
15131.0,2022-06-22
17756.0,2022-03-31
15001.0,2021-12-11
13096.0,2022-01-15
15529.0,2021-12-28
12739.0,2022-07-13
15028.0,2022-09-21
17288.0,2022-06-11
17903.0,2022-01-31
18280.0,2022-11-09
15368.0,2022-05-02
12666.0,2022-11-09
16662.0,2021-12-26
16786.0,2022-08-11
15138.0,2022-08-30
17688.0,2021-12-30
16824.0,2021-12-11
17423.0,2022-04-09
16284.0,2022-09-17
13226.0,2022-04-13
17558.0,2022-09-18
17815.0,2022-02-15
17980.0,2022-04-02
12803.0,2022-09-27
18050.0,2022-03-10
14600.0,2022-10-01
13365.0,2022-09-24
18054.0,2022-03-01
15468.0,2022-03-27
12868.0,2022-05-18
12352.0,2021-12-22
18007.0,2022-04-14
17772.0,2022-01-15
14082.0,2022-09-11
13309.0,2022-01-02
17210.0,2022-08-29
12734.0,2022-09-02
17803.0,2021-12-27
13961.0,2022-06-01
14024.0,2022-03-12
14052.0,2022-08-24
16687.0,2022-06-14
17495.0,2022-08-17
15269.0,2022-06-01
13167.0,2022-11-11
16074.0,2022-01-16
14684.0,2022-09-25
17544.0,2022-01-19
18221.0,2022-05-13
14559.0,2022-03-02
15726.0,2022-05-15
14382.0,2022-04-08
14784.0,2022-10-01
17992.0,2022-01-29
14526.0,2022-08-14
12991.0,2022-03-29
13862.0,2022-10-01
17106.0,2022-02-23
13094.0,2021-12-13
17633.0,2022-05-28
16399.0,2022-06-15
18084.0,2022-10-19
16602.0,2022-10-31
14189.0,2022-11-15
12357.0,2022-02-28
13353.0,2022-09-21
12616.0,2022-07-25
16083.0,2022-06-11
14675.0,2022-10-15
15235.0,2022-07-20
17203.0,2022-05-23
15968.0,2022-11-27
13624.0,2022-01-10
13458.0,2022-11-20
13789.0,2022-10-15
15161.0,2022-05-15
15811.0,2022-04-23
13158.0,2022-10-14
14192.0,2022-05-12
16829.0,2022-04-16
18256.0,2022-04-30
13237.0,2022-11-19
14417.0,2022-03-16
16386.0,2022-04-30
16006.0,2022-09-27
13549.0,2022-07-19
12847.0,2022-05-28
14811.0,2022-01-01
16224.0,2022-08-23
15515.0,2022-06-21
17418.0,2022-05-11
12890.0,2022-03-21
18195.0,2022-05-29
15649.0,2022-03-01
17995.0,2021-12-17
16250.0,2022-10-01
14405.0,2022-09-08
14446.0,2022-07-21
13864.0,2022-07-24
14614.0,2021-12-30
17355.0,2022-02-16
12807.0,2022-12-01
16973.0,2022-08-10
17659.0,2022-10-21
17089.0,2022-05-18
18160.0,2022-10-28
17868.0,2022-03-18
17532.0,2022-08-15
14932.0,2022-08-19
17269.0,2022-05-21
16936.0,2022-11-14
16599.0,2021-12-26
16885.0,2022-08-27
17433.0,2022-10-20
17386.0,2022-03-28
18035.0,2022-03-13
15846.0,2022-05-16
13124.0,2022-11-19
16346.0,2022-05-20
17648.0,2022-09-08
17493.0,2022-05-27
12967.0,2022-02-11
12887.0,2022-11-22
12728.0,2022-04-17
15155.0,2022-09-17
16367.0,2022-11-10
17275.0,2022-03-24
16501.0,2022-08-14
17036.0,2022-06-26
15350.0,2022-05-26
13550.0,2022-07-12
15634.0,2022-09-24
18210.0,2021-12-09
17782.0,2022-01-29
13086.0,2021-12-11
14419.0,2022-08-17
16424.0,2022-10-27
16252.0,2022-07-11
15525.0,2022-03-27
16765.0,2022-06-21
14048.0,2022-04-14
16812.0,2022-10-30
13651.0,2022-11-14
15986.0,2022-07-21
16821.0,2022-08-16
17870.0,2021-12-31
17458.0,2022-04-26
17237.0,2022-02-22
17570.0,2022-07-29
17872.0,2022-10-19
18047.0,2022-08-16
14176.0,2022-02-14
14252.0,2022-03-18
18118.0,2022-02-19
12434.0,2022-10-27
17766.0,2022-08-30
15864.0,2022-07-09
13181.0,2021-12-14
14972.0,2022-07-21
17598.0,2022-06-24
13843.0,2022-02-15
15951.0,2022-02-26
16357.0,2022-12-01
17744.0,2022-01-17
14458.0,2022-07-28
18076.0,2022-02-13
17601.0,2022-03-29
15509.0,2022-02-17
15902.0,2022-05-28
16988.0,2022-09-10
15987.0,2022-01-09
14721.0,2022-05-25
16874.0,2022-04-15
15020.0,2022-02-09
14487.0,2022-07-14
15495.0,2022-04-13
17989.0,2022-02-15
14443.0,2022-02-12
17882.0,2021-12-11
12385.0,2022-05-18
18161.0,2022-07-10
15961.0,2022-11-15
13626.0,2022-06-24
12961.0,2022-09-02
17556.0,2022-01-30
18031.0,2022-10-10
17283.0,2022-01-16
17516.0,2021-12-28
12538.0,2022-06-09
17999.0,2022-04-30
15914.0,2022-03-24
15212.0,2022-11-08
15037.0,2022-10-18
17607.0,2022-09-18
15583.0,2022-04-27
18003.0,2022-11-01
16893.0,2022-07-01
13254.0,2022-02-25
12996.0,2022-07-30
12767.0,2022-05-18
17722.0,2022-09-28
17723.0,2022-07-02
16545.0,2022-01-16
15404.0,2022-03-24
15540.0,2022-03-13
17671.0,2022-10-17
18034.0,2022-11-26
16413.0,2022-01-02
16194.0,2022-03-22
17912.0,2022-07-09
16355.0,2022-05-25
12351.0,2022-08-19
15828.0,2022-08-18
17223.0,2022-06-15
17468.0,2021-12-31
13955.0,2021-12-27
14414.0,2022-11-27
15939.0,2022-07-22
17826.0,2022-10-27
17378.0,2022-06-08
16473.0,2022-06-20
17820.0,2022-09-28
16552.0,2022-11-19
15922.0,2022-06-29
14594.0,2022-04-09
15165.0,2022-02-19
16274.0,2022-01-30
12947.0,2022-04-27
17855.0,2022-11-01
17925.0,2022-04-19
16244.0,2022-06-10
14491.0,2022-10-30
15923.0,2022-04-13
16752.0,2022-05-30
17964.0,2022-04-08
17976.0,2022-02-13
14775.0,2022-07-12
16995.0,2022-08-17
13011.0,2022-06-08
14576.0,2022-11-02
12738.0,2022-11-18
12686.0,2021-12-10
13370.0,2022-07-25
12427.0,2022-10-27
14589.0,2022-02-28
17787.0,2022-09-13
17198.0,2022-06-20
15545.0,2022-03-27
18156.0,2022-03-20
15880.0,2021-12-23
16402.0,2022-01-29
15894.0,2022-06-27
12763.0,2022-04-21
17674.0,2022-10-28
15899.0,2022-02-22
15919.0,2022-04-29
15048.0,2022-06-08
18113.0,2022-06-30
13030.0,2022-01-28
15018.0,2022-12-01
18119.0,2022-09-19
12386.0,2022-06-11
12441.0,2022-11-20
18043.0,2022-06-17
18269.0,2022-03-14
13270.0,2022-04-18
12942.0,2022-06-26
13369.0,2021-12-31
15211.0,2022-09-18
15881.0,2022-09-30
14448.0,2022-03-23
12753.0,2022-03-20
17917.0,2022-07-22
18004.0,2022-09-30
16665.0,2022-02-27
17937.0,2022-04-10
16927.0,2022-01-02
17303.0,2022-11-10
17890.0,2022-05-14
14150.0,2022-04-30
13496.0,2022-02-02
13221.0,2022-04-29
17551.0,2022-03-21
17214.0,2022-06-29
17752.0,2022-08-20
14373.0,2022-06-19
18176.0,2022-11-24
16816.0,2022-06-25
14985.0,2021-12-25
12551.0,2022-11-27
15780.0,2022-11-13
15204.0,2022-08-28
12944.0,2022-07-13
15460.0,2022-06-18
16270.0,2022-01-22
12515.0,2022-01-30
12383.0,2022-06-11
13817.0,2022-10-24
12585.0,2021-12-27
16112.0,2021-12-31
15464.0,2022-02-17
17634.0,2022-11-10
12735.0,2022-07-11
16567.0,2022-09-21
12501.0,2022-11-01
15139.0,2021-12-13
12489.0,2022-07-19
18198.0,2022-01-28
14889.0,2022-05-22
17114.0,2022-10-22
17128.0,2022-10-22
17800.0,2022-01-09
18032.0,2022-11-23
16850.0,2022-11-08
12736.0,2022-03-18
15749.0,2022-08-19
17569.0,2022-11-01
14270.0,2022-02-28
14587.0,2022-01-28
14185.0,2022-08-27
15171.0,2022-09-28
13284.0,2022-06-14
15835.0,2022-05-16
15510.0,2022-07-17
15687.0,2022-01-13
13385.0,2022-01-25
15213.0,2022-10-30
15033.0,2022-08-24
17064.0,2022-12-01
12626.0,2022-06-18
14976.0,2022-03-25
15316.0,2022-04-10
18233.0,2022-11-11
14242.0,2022-06-14
16997.0,2022-02-09
15395.0,2022-03-22
14428.0,2022-01-10
14090.0,2022-06-09
15831.0,2022-04-08
14779.0,2022-07-17
16618.0,2022-12-01
17277.0,2022-10-28
13742.0,2022-04-22
13068.0,2022-11-10
14368.0,2022-05-19
12559.0,2022-05-24
14501.0,2021-12-19
14782.0,2022-02-22
15820.0,2022-07-23
13396.0,2022-08-02
16730.0,2022-03-27
15052.0,2022-10-30
13837.0,2022-09-15
17118.0,2022-06-17
13098.0,2021-12-10
17786.0,2022-08-30
16882.0,2022-10-14
12764.0,2022-01-10
16949.0,2022-02-07
18125.0,2022-08-24
13328.0,2022-05-27
12574.0,2022-08-02
14659.0,2022-08-31
16897.0,2022-08-09
15415.0,2022-05-23
17431.0,2022-07-22
14502.0,2022-07-18
12528.0,2022-03-02
16403.0,2021-12-22
17619.0,2022-07-24
16745.0,2022-08-15
13606.0,2022-02-09
13494.0,2022-04-30
12929.0,2022-06-10
18202.0,2022-06-14
14457.0,2022-11-15
15589.0,2022-05-24
14411.0,2022-07-17
15226.0,2022-02-28
16378.0,2022-05-12
13894.0,2022-12-02
18250.0,2022-11-18
14188.0,2022-04-28
17446.0,2022-08-27
12350.0,2022-02-21
17337.0,2022-11-22
16405.0,2022-02-06
12502.0,2022-06-25
16333.0,2022-03-01
16030.0,2022-10-11
12464.0,2021-12-14
17507.0,2022-08-17
12754.0,2022-03-10
14778.0,2022-05-14
17517.0,2022-09-29
13725.0,2022-04-25
17291.0,2022-07-30
15090.0,2022-01-12
14842.0,2022-05-22
17105.0,2022-01-25
14438.0,2022-04-02
15781.0,2022-08-09
17302.0,2022-09-26
17613.0,2022-11-24
17162.0,2022-03-27
15407.0,2022-09-11
17859.0,2022-07-17
15753.0,2022-09-12
16951.0,2022-11-23
17881.0,2022-04-16
15843.0,2022-06-25
17537.0,2022-04-15
12401.0,2022-04-08
12462.0,2022-05-25
12561.0,2022-08-19
16425.0,2022-08-28
16842.0,2022-10-02
18159.0,2022-05-10
13171.0,2022-02-08
16084.0,2022-11-25
15236.0,2021-12-23
13475.0,2022-10-28
16738.0,2022-11-01
13893.0,2022-06-30
16431.0,2022-04-23
16073.0,2022-10-01
14760.0,2022-04-08
16509.0,2022-11-16
14386.0,2022-10-13
12372.0,2022-01-09
16494.0,2022-11-11
14959.0,2022-06-29
17175.0,2022-11-18
13718.0,2022-10-13
12654.0,2022-06-21
18138.0,2022-05-17
14371.0,2022-09-23
12852.0,2021-12-10
13489.0,2021-12-30
13904.0,2022-08-24
13932.0,2022-06-10
13951.0,2022-08-21
16566.0,2022-01-18
14162.0,2022-01-16
13301.0,2022-02-07
14803.0,2022-04-10
13744.0,2022-03-21
12988.0,2022-11-24
12707.0,2022-01-31
18155.0,2021-12-16
15146.0,2022-08-15
12365.0,2022-04-28
14520.0,2022-02-02
13038.0,2022-09-30
16349.0,2022-03-20
18114.0,2022-11-11
12845.0,2022-01-27
16573.0,2022-04-01
13184.0,2022-05-31
15397.0,2022-01-28
16394.0,2022-10-17
17711.0,2022-10-12
13865.0,2022-09-08
14289.0,2021-12-26
13149.0,2022-06-24
18068.0,2022-01-12
15932.0,2022-10-09
15974.0,2022-09-18
17830.0,2022-04-21
12565.0,2022-02-07
14880.0,2022-07-11
15121.0,2021-12-22
17117.0,2022-07-23
13751.0,2022-08-27
13345.0,2022-01-12
13973.0,2022-01-27
13493.0,2021-12-31
13261.0,2022-11-28
16598.0,2022-05-18
13630.0,2022-11-08
13636.0,2022-07-14
12781.0,2022-09-02
14036.0,2022-08-16
13675.0,2022-06-30
16667.0,2022-03-20
16187.0,2022-04-09
16339.0,2022-09-11
12509.0,2022-05-11
14046.0,2022-06-02
16427.0,2022-10-31
14056.0,2022-08-13
15656.0,2022-05-14
17462.0,2021-12-10
14620.0,2022-07-11
16462.0,2022-06-26
12428.0,2022-02-19
15676.0,2022-07-25
12679.0,2022-11-26
15319.0,2022-06-01
16389.0,2022-03-26
15733.0,2022-05-11
16678.0,2021-12-29
12834.0,2022-04-14
17770.0,2022-11-09
14473.0,2021-12-30
15104.0,2022-05-17
15643.0,2022-09-19
16217.0,2022-02-08
16957.0,2022-02-12
15087.0,2022-11-16
17856.0,2022-07-19
15053.0,2022-05-25
17652.0,2022-11-13
12541.0,2022-09-14
15220.0,2022-02-25
16449.0,2022-03-01
14995.0,2022-11-15
12584.0,2022-11-10
17535.0,2022-09-01
14903.0,2021-12-27
18211.0,2022-11-26
14504.0,2021-12-31
15554.0,2022-02-15
12614.0,2022-05-01
13344.0,2022-08-20
16621.0,2022-09-30
14214.0,2022-09-02
14012.0,2022-05-16
17654.0,2022-09-12
16517.0,2022-09-11
15234.0,2022-11-01
15806.0,2022-10-13
14586.0,2022-01-01
14407.0,2022-02-26
13908.0,2022-11-11
14730.0,2022-11-12
14367.0,2022-10-19
16426.0,2022-09-23
16495.0,2022-04-21
14336.0,2022-05-26
